,Athlete_ID_x,Opponent_ID,Fight_Date,Fight_Result,Delta_Time,Wins_x,Losses_x,Significant_Strikes_Ratio_x,Takedowns_Ratio_x,Fighting_Category_x,Age_x,Height_x,Weight_x,Reach_x,Athlete_ID_y,Wins_y,Losses_y,Significant_Strikes_Ratio_y,Takedowns_Ratio_y,Fighting_Category_y,Age_y,Height_y,Weight_y,Reach_y
2392,chris-leben,jorge-rivera,2006-01-15,1,19.0,22,11,0.0,0.0,Grappling,23.0,71.0,185.5,74.0,jorge-rivera,19,9,0.0,0.0,Grappling,32.0,73.0,186.0,0.0
2393,chris-leben,jorge-santiago,2006-08-16,1,19.0,22,11,0.0,0.0,Grappling,23.0,71.0,185.5,74.0,jorge-santiago,23,11,0.0,0.0,Grappling,23.0,73.0,170.0,0.0
2394,chris-leben,kalib-starnes,2007-05-27,0,18.0,22,11,0.0,0.0,Grappling,24.0,71.0,185.5,74.0,kalib-starnes,10,4,0.0,0.0,Grappling,30.0,75.0,186.0,0.0
2395,chris-leben,luigi-fioravanti,2006-05-04,1,19.0,22,11,0.0,0.0,Grappling,23.0,71.0,185.5,74.0,luigi-fioravanti,13,5,0.0,0.0,Grappling,23.0,68.0,171.0,0.0
2396,chris-leben,mark-munoz,2011-05-11,0,14.0,22,11,0.0,0.0,Grappling,28.0,71.0,185.5,74.0,mark-munoz,14,6,0.0,0.0,Grappling,31.0,72.0,186.0,72.0
2397,chris-leben,michael-bisping,2008-10-17,0,17.0,22,11,0.0,0.0,Grappling,25.0,71.0,185.5,74.0,michael-bisping,31,9,0.0,0.0,Grappling,27.0,73.0,186.0,75.5
2398,chris-leben,patrick-cote,2005-05-08,1,20.0,22,11,0.0,0.0,Grappling,22.0,71.0,185.5,74.0,patrick-cote,24,11,0.0,0.0,Grappling,23.0,71.0,170.0,71.0
2399,chris-leben,terry-martin,2007-09-19,1,18.0,22,11,0.0,0.0,Grappling,24.0,71.0,185.5,74.0,terry-martin,18,4,0.0,0.0,Grappling,24.0,69.0,186.0,0.0
2400,chris-leben,uriah-hall,2013-12-28,0,11.0,22,11,0.0,0.0,Grappling,31.0,71.0,185.5,74.0,uriah-hall,18,11,0.48582375478927203,0.3888888888888889,Striking,27.0,72.0,186.0,79.5
2401,chris-leben,wanderlei-silva,2011-02-07,1,14.0,22,11,0.0,0.0,Grappling,28.0,71.0,185.5,74.0,wanderlei-silva,35,12,0.0,0.0,Grappling,32.0,71.0,204.0,0.0
2402,chris-leben,yoshihiro-akiyama,2010-03-07,1,15.0,22,11,0.0,0.0,Grappling,27.0,71.0,185.5,74.0,yoshihiro-akiyama,15,6,0.0,0.0,Grappling,32.0,70.0,170.0,73.5
2403,chris-ligouri,keith-rockel,2003-11-21,0,22.0,2,2,0.3333333333333333,0.0,Striking,-22.0,183.0,0.0,0.0,keith-rockel,10,4,0.7333333333333333,0.0,Striking,35.0,72.0,185.0,0.0
2407,chris-lytle,dan-hardy,2011-08-14,1,14.0,41,18,0.0,0.0,Grappling,34.0,71.0,171.0,0.0,dan-hardy,25,10,0.0,0.0,Grappling,27.0,72.0,169.0,72.0
2408,chris-lytle,jason-gilliam,2007-07-07,1,18.0,41,18,0.0,0.0,Grappling,30.0,71.0,171.0,0.0,jason-gilliam,11,1,0.0,0.0,Grappling,-18.0,171.0,0.0,0.0
2409,chris-lytle,joe-riggs,2005-07-10,0,20.0,41,18,0.0,0.0,Grappling,28.0,71.0,171.0,0.0,joe-riggs,41,17,0.0,0.0,Grappling,20.0,72.0,186.0,70.0
2410,chris-lytle,josh-koscheck,2008-05-07,0,17.0,41,18,0.0,0.0,Grappling,31.0,71.0,171.0,0.0,josh-koscheck,19,10,0.0,0.0,Grappling,28.0,70.0,170.0,73.0
2411,chris-lytle,karo-parisyan,2005-05-02,0,20.0,41,18,0.0,0.0,Grappling,28.0,71.0,171.0,0.0,karo-parisyan,26,6,0.0,0.0,Grappling,20.0,70.0,170.0,0.0
2412,chris-lytle,kevin-burns,2009-06-20,1,16.0,41,18,0.0,0.0,Grappling,32.0,71.0,171.0,0.0,kevin-burns,8,4,0.0,0.0,Grappling,27.0,71.0,171.0,0.0
2413,chris-lytle,kyle-bradley,2008-02-02,1,17.0,41,18,0.0,0.0,Grappling,31.0,71.0,171.0,0.0,kyle-bradley,14,7,0.0,0.0,Grappling,23.0,69.0,155.0,0.0
2414,chris-lytle,marcus-davis,2009-01-17,0,16.0,41,18,0.0,0.0,Grappling,32.0,71.0,171.0,0.0,marcus-davis,22,9,0.0,0.0,Grappling,33.0,70.0,156.0,70.0
2415,chris-lytle,matt-brown,2010-03-07,1,15.0,41,18,0.0,0.0,Grappling,33.0,71.0,171.0,0.0,matt-brown,26,19,0.5544290288153682,0.3484848484848485,Striking,27.0,72.0,170.0,75.0
2416,chris-lytle,matt-hughes,2007-03-03,1,18.0,41,18,0.0,0.0,Grappling,30.0,71.0,171.0,0.0,matt-hughes,46,9,0.0,0.0,Grappling,31.0,69.0,170.0,0.0
2417,chris-lytle,matt-serra,2006-11-11,1,19.0,41,18,0.0,0.0,Grappling,29.0,71.0,171.0,0.0,matt-serra,17,7,0.0,0.0,Grappling,30.0,66.0,170.0,0.0
2418,chris-lytle,matt-serra,2010-09-25,1,15.0,41,18,0.0,0.0,Grappling,33.0,71.0,171.0,0.0,matt-serra,17,7,0.0,0.0,Grappling,34.0,66.0,170.0,0.0
2419,chris-lytle,paul-taylor,2008-10-17,1,17.0,41,18,0.0,0.0,Grappling,31.0,71.0,171.0,0.0,paul-taylor,11,6,0.0,0.0,Grappling,26.0,72.0,156.0,0.0
2420,chris-lytle,robbie-lawler,2003-11-21,0,22.0,41,18,0.0,0.0,Grappling,26.0,71.0,171.0,0.0,robbie-lawler,30,16,0.0,0.0,Grappling,19.0,71.0,170.5,74.0
2421,chris-lytle,ronald-jhun,2004-08-20,1,21.0,41,18,0.0,0.0,Grappling,27.0,71.0,171.0,0.0,ronald-jhun,26,12,0.0,0.0,Grappling,31.0,71.0,170.0,0.0
2422,chris-lytle,thiago-alves,2007-11-17,1,18.0,41,18,0.0,0.0,Grappling,30.0,71.0,171.0,0.0,thiago-alves,28,15,0.0,0.0,Grappling,21.0,69.0,171.0,70.0
2423,chris-lytle,tiki-ghosn,2004-02-04,1,21.0,41,18,0.0,0.0,Grappling,27.0,71.0,171.0,0.0,tiki-ghosn,8,5,0.0,0.0,Grappling,24.0,72.0,170.0,0.0
2424,chris-padilla,james-llontop,2024-04-27,1,1.0,15,6,0.6106870229007634,0.75,Grappling,27.0,69.0,154.0,74.0,james-llontop,14,5,0.4175491679273828,0.0,Striking,24.0,72.0,166.2,73.0
2425,chris-padilla,karlos-olberg-1,2024-07-09,1,1.0,15,6,0.6106870229007634,0.75,Grappling,27.0,69.0,154.0,74.0,karlos-olberg-1,24,6,0.5110081112398609,0.625,Striking,23.0,69.0,155.5,71.0
2427,chris-spang,nah-shon-burrell,2012-05-19,1,13.0,5,2,0.08771929824561403,0.0,Striking,22.0,74.0,170.0,0.0,nah-shon-burrell,9,3,0.47657841140529533,0.0,Striking,20.0,71.0,171.0,76.0
2429,chris-tuchscherer,gabriel-gonzaga,2009-08-29,0,16.0,18,4,0.0,0.0,Grappling,-16.0,261.0,0.0,0.0,gabriel-gonzaga,17,11,0.0,0.0,Grappling,28.0,74.0,262.0,76.0
2430,chris-tuchscherer,mark-hunt,2011-02-26,0,14.0,18,4,0.0,0.0,Grappling,-14.0,261.0,0.0,0.0,mark-hunt,13,14,0.0,0.0,Grappling,35.0,70.0,264.0,72.0
2432,chris-wade,christos-giagos,2015-06-06,1,10.0,12,3,0.5393700787401575,0.0,Striking,25.0,70.0,155.6,70.0,christos-giagos,20,12,0.41824644549763035,0.016666666666666666,Striking,24.0,70.0,156.0,71.5
2433,chris-wade,frankie-perez,2017-07-22,1,8.0,12,3,0.5393700787401575,0.0,Striking,27.0,70.0,155.6,70.0,frankie-perez,10,4,0.4166666666666667,0.4166666666666667,Grappling,26.0,71.0,155.6,73.0
2434,chris-wade,islam-makhachev,2016-09-17,0,9.0,12,3,0.5393700787401575,0.0,Striking,26.0,70.0,155.6,70.0,islam-makhachev,27,1,0.5886157826649417,0.18840579710144928,Grappling,24.0,70.0,154.5,70.5
2435,chris-wade,mehdi-baghdad,2016-01-18,1,9.0,12,3,0.5393700787401575,0.0,Striking,26.0,70.0,155.6,70.0,mehdi-baghdad,11,4,0.30808080808080807,0.0,Striking,29.0,73.0,155.5,75.0
2436,chris-wade,rustam-khabilov,2016-08-05,0,9.0,12,3,0.5393700787401575,0.0,Striking,26.0,70.0,155.6,70.0,rustam-khabilov,24,4,0.3431174089068826,0.32407407407407407,Striking,27.0,68.0,171.0,73.0
2437,chris-wade,zhang-lipeng,2015-01-18,1,10.0,12,3,0.5393700787401575,0.0,Striking,25.0,70.0,155.6,70.0,zhang-lipeng,9,9,0.4873417721518987,0.0,Striking,23.0,71.0,155.0,71.0
2443,chris-weidman,demian-maia,2012-01-28,1,13.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,27.0,74.0,194.5,78.0,demian-maia,28,11,0.4357311320754717,0.21897810218978103,Grappling,32.0,73.0,170.5,72.0
2444,chris-weidman,eryk-anders,2024-08-12,0,1.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,39.0,74.0,194.5,78.0,eryk-anders,17,8,0.48111455108359136,0.058823529411764705,Striking,36.0,73.0,193.0,75.0
2445,chris-weidman,gegard-mousasi,2017-08-04,0,8.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,32.0,74.0,194.5,78.0,gegard-mousasi,42,6,0.5071534287123828,0.0,Striking,29.0,74.0,185.8,76.0
2446,chris-weidman,jesse-bongfeldt,2011-11-06,1,14.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,26.0,74.0,194.5,78.0,jesse-bongfeldt,15,5,0.0,0.0,Grappling,28.0,72.0,185.0,0.0
2447,chris-weidman,kelvin-gastelum,2017-07-22,1,8.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,32.0,74.0,194.5,78.0,kelvin-gastelum,19,9,0.42406669083001086,0.13636363636363635,Striking,24.0,69.0,194.0,71.5
2448,chris-weidman,lyoto-machida,2014-05-07,1,11.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,29.0,74.0,194.5,78.0,lyoto-machida,24,8,0.0,0.0,Grappling,34.0,73.0,186.0,74.0
2449,chris-weidman,mark-munoz,2012-11-07,1,13.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,27.0,74.0,194.5,78.0,mark-munoz,14,6,0.0,0.0,Grappling,32.0,72.0,186.0,72.0
2450,chris-weidman,omari-akhmedov,2020-08-08,1,5.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,35.0,74.0,194.5,78.0,omari-akhmedov,21,6,0.34383033419023135,0.27941176470588236,Striking,30.0,72.0,185.5,73.0
2451,chris-weidman,ronaldo-souza,2018-03-11,0,7.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,33.0,74.0,194.5,78.0,ronaldo-souza,26,10,0.4708222811671088,0.10655737704918032,Grappling,36.0,73.0,186.0,72.0
2452,chris-weidman,ruku-rotsukuhoruto,2015-12-12,0,9.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,31.0,74.0,194.5,78.0,ruku-rotsukuhoruto,16,6,0.49554655870445347,0.20833333333333334,Striking,29.0,75.0,185.5,77.0
2453,chris-weidman,tom-lawlor,2011-11-20,1,14.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,26.0,74.0,194.5,78.0,tom-lawlor,10,6,0.0,0.0,Grappling,26.0,72.0,204.5,74.0
2454,chris-weidman,uriah-hall,2021-04-24,0,4.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,36.0,74.0,194.5,78.0,uriah-hall,18,11,0.48582375478927203,0.3888888888888889,Striking,34.0,72.0,186.0,79.5
2455,chris-weidman,yoeru-romero,2016-11-13,0,9.0,16,8,0.4513338139870223,0.34615384615384615,Grappling,31.0,74.0,194.5,78.0,yoeru-romero,13,5,0.49079320113314445,0.2898550724637681,Striking,37.0,72.0,185.0,73.5
2457,christian-aguilera,sean-brady,2020-08-29,0,5.0,14,8,0.375,0.0,Striking,26.0,69.0,170.5,72.0,sean-brady,17,1,0.5506024096385542,0.04,Grappling,27.0,70.0,171.0,72.0
2458,christian-colombo,luis-henrique,2016-11-20,0,9.0,8,3,0.44751381215469616,0.0,Striking,34.0,77.0,258.0,80.5,luis-henrique,10,4,0.43564356435643564,0.2682926829268293,Striking,20.0,74.0,204.8,74.0
2459,christian-colombo,marcelo-golm,2017-10-29,0,8.0,8,3,0.44751381215469616,0.0,Striking,35.0,77.0,258.0,80.5,marcelo-golm,6,3,0.5843621399176955,0.5,Striking,22.0,75.0,250.0,75.5
2461,christian-leroy-duncan,claudio-ribeiro,2024-02-03,1,1.0,10,2,0.6253443526170799,0.0,Striking,28.0,74.0,201.0,79.0,claudio-ribeiro,11,5,0.518918918918919,0.0,Striking,30.0,73.0,185.5,77.0
2462,christian-leroy-duncan,denis-tiuliulin,2023-11-18,1,2.0,10,2,0.6253443526170799,0.0,Striking,27.0,74.0,201.0,79.0,denis-tiuliulin,11,10,0.4116222760290557,0.0,Striking,34.0,73.0,191.5,77.0
2463,christian-leroy-duncan,dusko-todorovic,2023-03-18,1,2.0,10,2,0.6253443526170799,0.0,Striking,27.0,74.0,201.0,79.0,dusko-todorovic,12,5,0.5778145695364238,0.0625,Striking,28.0,73.0,185.5,74.0
2464,christian-leroy-duncan,gregory-rodrigues,2024-07-27,0,1.0,10,2,0.6253443526170799,0.0,Striking,28.0,74.0,201.0,79.0,gregory-rodrigues,16,5,0.5599505562422744,0.19444444444444445,Grappling,31.0,75.0,185.0,75.0
2465,christian-morecraft,matt-mitrione,2011-06-26,1,14.0,7,3,0.0,0.0,Grappling,22.0,78.0,256.0,0.0,matt-mitrione,9,5,0.0,0.0,Grappling,30.0,75.0,249.0,79.0
2466,christian-morecraft,pat-barry,2012-01-20,0,13.0,7,3,0.0,0.0,Grappling,23.0,78.0,256.0,0.0,pat-barry,8,7,0.0,0.0,Grappling,30.0,71.0,237.0,74.0
2467,christian-morecraft,sean-mccorkle,2011-03-26,1,14.0,7,3,0.0,0.0,Grappling,22.0,78.0,256.0,0.0,sean-mccorkle,10,2,0.0,0.0,Grappling,32.0,79.0,266.0,0.0
2468,christian-morecraft,stefan-struve,2010-07-08,0,15.0,7,3,0.0,0.0,Grappling,21.0,78.0,256.0,0.0,stefan-struve,33,13,0.0,0.0,Grappling,20.0,84.0,265.0,84.5
2469,christian-quinonez,khalid-taha,2022-03-09,1,3.0,18,5,0.40412979351032446,0.0,Grappling,24.0,68.0,135.0,70.0,khalid-taha,13,5,0.3247011952191235,0.0,Striking,28.0,67.0,135.0,68.0
2470,christian-quinonez,kyung-ho-kang,2023-06-17,0,2.0,18,5,0.40412979351032446,0.0,Grappling,25.0,68.0,135.0,70.0,kyung-ho-kang,19,11,0.4769765421372719,0.0,Grappling,35.0,69.0,136.0,73.0
2471,christian-quinonez,raoni-barcelos,2024-02-25,0,1.0,18,5,0.40412979351032446,0.0,Grappling,26.0,68.0,135.0,70.0,raoni-barcelos,19,5,0.5310580204778157,0.04477611940298507,Grappling,36.0,67.5,135.5,67.0
2474,christian-rodriguez,isaac-dulgarian,2024-03-16,1,1.0,12,2,0.4861111111111111,0.13333333333333333,Striking,26.0,67.0,145.0,71.5,isaac-dulgarian,7,1,0.6405228758169934,0.05263157894736842,Grappling,27.0,67.0,145.5,71.0
2475,christian-rodriguez,jonathan-pearce,2022-02-19,0,3.0,12,2,0.4861111111111111,0.13333333333333333,Striking,24.0,67.0,145.0,71.5,jonathan-pearce,14,7,0.5466377440347071,0.0,Striking,29.0,72.0,155.6,71.0
2476,christian-rodriguez,josh-weems,2022-10-29,1,3.0,12,2,0.4861111111111111,0.13333333333333333,Striking,24.0,67.0,145.0,71.5,josh-weems,11,3,0.6470588235294118,0.4,Striking,26.0,68.0,139.5,69.0
2477,christian-rodriguez,julian-erosa,2024-07-13,0,1.0,12,2,0.4861111111111111,0.13333333333333333,Striking,26.0,67.0,145.0,71.5,julian-erosa,30,12,0.4839521711768408,0.10344827586206896,Striking,33.0,73.0,145.0,74.5
2478,christian-rodriguez,raul-rosas-jr,2023-08-04,1,2.0,12,2,0.4861111111111111,0.13333333333333333,Striking,25.0,67.0,145.0,71.5,raul-rosas-jr,10,1,0.4371859296482412,0.05263157894736842,Striking,17.0,69.0,146.8,67.0
2481,christian-wellisch,jake-obrien,2009-01-31,0,16.0,9,4,0.0,0.0,Grappling,31.0,75.0,206.0,0.0,jake-obrien,11,3,0.0,0.0,Grappling,22.0,75.0,206.0,0.0
2482,christian-wellisch,scott-junk,2007-09-22,0,18.0,9,4,0.0,0.0,Grappling,29.0,75.0,206.0,0.0,scott-junk,6,2,0.6071428571428571,0.0,Striking,26.0,73.0,258.0,0.0
2483,christian-wellisch,shane-carwin,2008-05-24,1,17.0,9,4,0.0,0.0,Grappling,30.0,75.0,206.0,0.0,shane-carwin,12,2,0.0,0.0,Grappling,31.0,74.0,254.0,80.0
2484,christina-marks,montana-de-la-rosa,2017-01-12,0,8.0,8,9,0.5882352941176471,0.0,Striking,29.0,67.0,125.5,69.0,montana-de-la-rosa,13,9,0.3719298245614035,0.0,Striking,21.0,67.0,125.5,68.0
2485,christophe-leininger,guy-mezger,1997-05-30,0,28.0,0,0,0.0,0.0,Grappling,-28.0,0.0,0.0,0.0,guy-mezger,44,13,0.0,0.0,Grappling,27.0,73.0,199.0,0.0
2486,christophe-leininger,ken-shamrock,1994-09-09,0,31.0,0,0,0.0,0.0,Grappling,-31.0,0.0,0.0,0.0,ken-shamrock,26,11,0.0,0.0,Grappling,28.0,73.0,204.0,0.0
2487,christophe-midoux,jake-obrien,2006-08-16,0,19.0,9,5,0.2,0.0,Striking,29.0,73.0,224.0,0.0,jake-obrien,11,3,0.0,0.0,Grappling,19.0,75.0,206.0,0.0
2492,christos-giagos,daniel-zellhuber,2023-09-16,0,2.0,20,12,0.41824644549763035,0.016666666666666666,Striking,32.0,70.0,156.0,71.5,daniel-zellhuber,15,2,0.40622568093385214,0.0,Striking,23.0,73.0,169.4,77.0
2493,christos-giagos,gilbert-burns,2014-10-25,0,11.0,20,12,0.41824644549763035,0.016666666666666666,Striking,23.0,70.0,156.0,71.5,gilbert-burns,22,8,0.48511749347258487,0.11926605504587157,Grappling,27.0,70.0,171.0,71.0
2494,christos-giagos,guangtian-ruiren,2018-02-12,1,7.0,20,12,0.41824644549763035,0.016666666666666666,Striking,27.0,70.0,156.0,71.5,guangtian-ruiren,19,10,0.4059701492537313,0.4090909090909091,Grappling,35.0,67.0,156.0,67.5
2495,christos-giagos,ignacio-bahamondes,2024-06-04,0,1.0,20,12,0.41824644549763035,0.016666666666666666,Striking,33.0,70.0,156.0,71.5,ignacio-bahamondes,16,5,0.4708554125662377,0.0,Striking,26.0,75.0,171.0,75.5
2496,christos-giagos,jorge-de-oliveira,2015-03-21,1,10.0,20,12,0.41824644549763035,0.016666666666666666,Striking,24.0,70.0,156.0,71.5,jorge-de-oliveira,7,2,0.3194444444444444,0.0,Striking,33.0,68.0,156.0,71.0
2497,christos-giagos,ricky-glenn,2023-04-22,1,2.0,20,12,0.41824644549763035,0.016666666666666666,Striking,32.0,70.0,156.0,71.5,ricky-glenn,22,9,0.4280542986425339,0.08888888888888889,Striking,33.0,72.0,171.0,70.5
2498,christos-giagos,sean-soriano,2021-05-15,1,4.0,20,12,0.41824644549763035,0.016666666666666666,Striking,30.0,70.0,156.0,71.5,sean-soriano,14,8,0.6164383561643836,0.0,Striking,29.0,69.0,146.0,70.0
2499,christos-giagos,tamia-hasohitsuku,2019-01-06,1,6.0,20,12,0.41824644549763035,0.016666666666666666,Striking,28.0,70.0,156.0,71.5,tamia-hasohitsuku,14,7,0.48148148148148145,0.0,Striking,32.0,69.0,155.0,70.0
2500,christos-giagos,thiago-moises,2022-06-25,0,3.0,20,12,0.41824644549763035,0.016666666666666666,Striking,31.0,70.0,156.0,71.5,thiago-moises,19,8,0.4194194194194194,0.0,Striking,26.0,69.0,155.5,70.5
2505,ciryl-gane,derrick-lewis,2021-07-08,1,4.0,13,2,0.612815269256987,0.0,Striking,30.0,76.0,245.5,81.0,derrick-lewis,28,12,0.508500772797527,0.13157894736842105,Striking,35.0,75.0,266.0,79.0
2506,ciryl-gane,francis-ngannou,2022-01-23,0,3.0,13,2,0.612815269256987,0.0,Striking,31.0,76.0,245.5,81.0,francis-ngannou,17,3,0.4126126126126126,0.0,Striking,33.0,76.0,257.0,83.0
2507,ciryl-gane,jairzinho-rozenstruik,2021-02-27,1,4.0,13,2,0.612815269256987,0.0,Striking,30.0,76.0,245.5,81.0,jairzinho-rozenstruik,15,5,0.4953173777315297,0.0,Striking,32.0,74.0,242.0,78.0
2508,ciryl-gane,jon-jones,2023-05-03,0,2.0,13,2,0.612815269256987,0.0,Striking,32.0,76.0,245.5,81.0,jon-jones,28,1,0.5890772128060263,0.3673469387755102,Striking,35.0,76.0,237.6,84.5
2509,ciryl-gane,sergey-spivak-0,2023-02-09,1,2.0,13,2,0.612815269256987,0.0,Striking,32.0,76.0,245.5,81.0,sergey-spivak-0,17,5,0.49701492537313435,0.0,Grappling,27.0,75.0,260.0,78.0
2510,ciryl-gane,tai-tuivasa,2022-03-09,1,3.0,13,2,0.612815269256987,0.0,Striking,31.0,76.0,245.5,81.0,tai-tuivasa,15,8,0.46881720430107526,0.0,Striking,28.0,74.0,265.0,75.0
2511,cj-keith,francisco-trinaldo,2013-01-20,0,12.0,8,2,0.5,0.0,Striking,24.0,72.0,156.0,0.0,francisco-trinaldo,28,9,0.45246636771300447,0.32,Grappling,32.0,69.0,170.0,70.0
2512,cj-keith,ramsey-nijem,2012-06-22,0,13.0,8,2,0.5,0.0,Striking,23.0,72.0,156.0,0.0,ramsey-nijem,10,5,0.0,0.0,Grappling,22.0,71.0,156.0,74.0
2514,cj-vergara,daniel-da-silva,2023-03-25,1,2.0,12,6,0.5679347826086957,0.0,Striking,31.0,66.0,126.0,68.0,daniel-da-silva,11,6,0.45535714285714285,0.0,Striking,25.0,66.0,136.6,70.0
2515,cj-vergara,kleidison-rodrigues,2022-07-05,1,3.0,12,6,0.5679347826086957,0.0,Striking,30.0,66.0,126.0,68.0,kleidison-rodrigues,8,4,0.5764411027568922,0.2222222222222222,Striking,25.0,65.0,134.5,67.0
2516,cj-vergara,ote-osuhon,2021-06-11,0,4.0,12,6,0.5679347826086957,0.0,Striking,29.0,66.0,126.0,68.0,ote-osuhon,12,8,0.40672268907563025,0.0,Striking,28.0,67.0,140.8,73.0
2517,cj-vergara,ramazan-temirov,2024-12-10,0,0.0,12,6,0.5679347826086957,0.0,Striking,33.0,66.0,126.0,68.0,ramazan-temirov,18,2,0.41818181818181815,0.0,Striking,27.0,64.0,125.5,63.0
2518,cj-vergara,tatsuro-taira,2022-10-15,0,3.0,12,6,0.5679347826086957,0.0,Striking,30.0,66.0,126.0,68.0,tatsuro-taira,16,1,0.6024390243902439,0.029411764705882353,Striking,21.0,67.0,125.5,70.0
2519,cj-vergara,vinicius-salvador,2023-07-29,1,2.0,12,6,0.5679347826086957,0.0,Striking,31.0,66.0,126.0,68.0,vinicius-salvador,14,7,0.43258426966292135,0.1111111111111111,Grappling,26.0,67.0,136.0,70.5
2521,claude-patrick,daniel-roberts,2011-04-30,1,14.0,14,2,0.0,0.0,Grappling,29.0,71.0,171.0,0.0,daniel-roberts,12,4,0.0,0.0,Grappling,28.0,70.0,171.0,0.0
2522,claude-patrick,james-wilks,2010-10-16,1,15.0,14,2,0.0,0.0,Grappling,28.0,71.0,171.0,0.0,james-wilks,8,4,0.0,0.0,Grappling,30.0,73.0,170.0,0.0
2523,claude-patrick,ricardo-funch,2010-12-06,1,15.0,14,2,0.0,0.0,Grappling,28.0,71.0,171.0,0.0,ricardo-funch,8,4,0.0,0.0,Grappling,27.0,70.0,170.5,0.0
2526,claudia-gadelha,cortney-casey,2016-11-20,1,9.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,25.0,64.0,115.5,63.5,cortney-casey,10,10,0.39136690647482014,0.1875,Striking,27.0,67.0,126.0,67.0
2527,claudia-gadelha,jessica-aguilar,2015-01-08,1,10.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,24.0,64.0,115.5,63.5,jessica-aguilar,20,8,0.5064516129032258,0.25,Striking,31.0,63.0,115.3,63.0
2528,claudia-gadelha,jessica-andrade,2017-09-22,0,8.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,26.0,64.0,115.5,63.5,jessica-andrade,26,13,0.5011587485515643,0.4520547945205479,Striking,25.0,61.5,124.5,62.0
2529,claudia-gadelha,joanna-jedrzejczyk,2016-08-07,0,9.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,25.0,64.0,115.5,63.5,joanna-jedrzejczyk,16,5,0.4813391877058178,0.25,Striking,27.0,66.0,116.0,65.5
2530,claudia-gadelha,joanna-jedrzejczyk,2014-12-13,0,10.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,24.0,64.0,115.5,63.5,joanna-jedrzejczyk,16,5,0.4813391877058178,0.25,Striking,26.0,66.0,116.0,65.5
2531,claudia-gadelha,karolina-kowalkiewicz,2017-02-06,1,8.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,26.0,64.0,115.5,63.5,karolina-kowalkiewicz,16,9,0.4333005571943625,0.045454545454545456,Striking,31.0,63.0,115.5,64.0
2532,claudia-gadelha,nina-nunes,2018-09-12,0,7.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,27.0,64.0,115.5,63.5,nina-nunes,11,7,0.45166666666666666,0.3333333333333333,Striking,30.0,65.0,125.5,64.0
2533,claudia-gadelha,randa-markos,2019-06-07,1,6.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,28.0,64.0,115.5,63.5,randa-markos,11,12,0.4365284974093264,0.22033898305084745,Grappling,31.0,64.0,115.0,63.5
2534,claudia-gadelha,tina-lahdemaki,2014-07-16,1,11.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,23.0,64.0,115.5,63.5,tina-lahdemaki,5,1,0.20567375886524822,0.0,Striking,24.0,62.0,115.0,62.0
2535,claudia-gadelha,xiaonan-yan,2020-08-11,0,5.0,18,5,0.4154929577464789,0.36904761904761907,Grappling,29.0,64.0,115.5,63.5,xiaonan-yan,19,4,0.4526686807653575,0.0,Striking,30.0,65.0,116.0,63.0
2536,claudio-puelles,clay-guida,2022-04-23,1,3.0,13,4,0.49645390070921985,0.0,Striking,24.0,70.0,168.0,72.0,clay-guida,38,22,0.3383359662980516,0.22419928825622776,Striking,40.0,67.0,155.0,70.0
2537,claudio-puelles,dan-hooker,2022-11-13,0,3.0,13,4,0.49645390070921985,0.0,Striking,24.0,70.0,168.0,72.0,dan-hooker,24,12,0.4864516129032258,0.09375,Striking,31.0,72.0,155.5,75.0
2538,claudio-puelles,fares-ziam,2024-02-25,0,1.0,13,4,0.49645390070921985,0.0,Striking,26.0,70.0,168.0,72.0,fares-ziam,16,4,0.5074380165289256,0.0,Striking,26.0,73.0,155.0,75.0
2539,claudio-puelles,felipe-silva,2018-05-19,1,7.0,13,4,0.49645390070921985,0.0,Striking,20.0,70.0,168.0,72.0,felipe-silva,8,2,0.5,1.0,Grappling,31.0,72.0,156.0,77.0
2540,claudio-puelles,jordan-leavitt,2021-05-06,1,4.0,13,4,0.49645390070921985,0.0,Striking,23.0,70.0,168.0,72.0,jordan-leavitt,11,3,0.611353711790393,0.125,Striking,24.0,69.0,168.0,71.0
